Image_Name,waldoLoc_x,waldoLoc_y
waldo01.jpg,0.2390625,0.227777778
waldo02.jpg,0.7109375,-0.48611111
waldo03.jpg,-0.4375,0.322222222
waldo04.jpg,0.403125,0.136111111
waldo05.jpg,-0.19375,-0.258333333
waldo06.jpg,0.7828125,-0.325
